fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAIS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCION ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAIS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA DE SALIDA DE ALMACEN
27-10-2021,IMPORTACION A CONSUMO,028-2021-10-00942558,00002338,54,1.79181E+12,CNPC CHUANQING DRILLING ENGINEERING COMPANY LIMITED,CHINA,CHINA,TIANJINXINGANG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Licuadora de fluido,SMC,NUEVA,72,2,NUMERO DE UNIDADES,0,2781.38,185.93,3.7,2971.01,CNPC CHUANQING DRILLING,CMA-CGM ECUADOR S.A.,CHINA,1,01902792-MATUTE SILVIA GUILLERMINA,CMA CGM ALASKA,CEC2021CMAU0133,TSHT014817,05907400-INARPI S.A.,248.65,AFORO-AFORO AUTOMATICO,ENGINEERING COMPANY LIMITED,20210902,20211021,20211027,20211028,CQ2021009J,WNJ15,Licuadora de fluido,SMC,2021,WNJ15,1390.69,20211027,20211027,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01330122,20211030
27-10-2021,IMPORTACION A CONSUMO,028-2021-10-00942558,00002338,55,1.79181E+12,CNPC CHUANQING DRILLING ENGINEERING COMPANY LIMITED,CHINA,CHINA,TIANJINXINGANG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Licuadora de fluido,SMC,NUEVA,72,2,NUMERO DE UNIDADES,0,2781.38,185.93,3.7,2971.01,CNPC CHUANQING DRILLING,CMA-CGM ECUADOR S.A.,CHINA,1,01902792-MATUTE SILVIA GUILLERMINA,CMA CGM ALASKA,CEC2021CMAU0133,TSHT014817,05907400-INARPI S.A.,248.65,AFORO-AFORO AUTOMATICO,ENGINEERING COMPANY LIMITED,20210902,20211021,20211027,20211028,CQ2021009J,WNJ15,Licuadora de fluido,SMC,2021,WNJ15,1390.69,20211027,20211027,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01330122,20211030
25-10-2021,IMPORTACION A CONSUMO,028-2021-10-00930123,03000016,73,1.79135E+12,ACSUIN S.A. ACABADOS Y SUMINISTROS INDUSTRIALES,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Repisa con Motor,STRONG CHEMICAL,NUEVA,2830,4,NUMERO DE UNIDADES,0,720,112.33,2.39,834.72,QINGYUAN STRONG COATINGS TECHNOLOGY,CMA-CGM ECUADOR S.A.,CHINA,2,01903840-RIERA SUAREZ CHRISTIAN GABRIEL,CMA CGM ALASKA,CEC2021CMAU0133,ZSN0447284,05907400-INARPI S.A.,4.81,AFORO-AFORO AUTOMATICO,"SANTA LUCIA E1-85, AV. 10 DE AGOSTO Y 6 DE DICIEMBRE, QUITO, REPUBLICA",20210912,20211021,20211025,20211026,ECAS20210716,Repisa con Motor,Repisa con Motor,STRONG CHEMICAL,2021,SM,180,20211025,20211025,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01330145,20211026
25-10-2021,IMPORTACION A CONSUMO,028-2021-10-00930123,03000016,74,1.79135E+12,ACSUIN S.A. ACABADOS Y SUMINISTROS INDUSTRIALES,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Mixing Machine (75 1L 10 4L),STRONG CHEMICAL,NUEVA,2830,2,NUMERO DE UNIDADES,0,356,55.55,1.18,412.73,QINGYUAN STRONG COATINGS TECHNOLOGY,CMA-CGM ECUADOR S.A.,CHINA,2,01903840-RIERA SUAREZ CHRISTIAN GABRIEL,CMA CGM ALASKA,CEC2021CMAU0133,ZSN0447284,05907400-INARPI S.A.,2.41,AFORO-AFORO AUTOMATICO,"SANTA LUCIA E1-85, AV. 10 DE AGOSTO Y 6 DE DICIEMBRE, QUITO, REPUBLICA",20210912,20211021,20211025,20211026,ECAS20210716,Mixing Machine (75 1L 10 4L),Mixing Machine (75 1L 10 4L),STRONG CHEMICAL,2021,SM,178,20211025,20211025,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01330145,20211026
28-10-2021,IMPORTACION A CONSUMO,028-2021-10-00948127,00001815,117,1.793E+12,MAYLON INTERNATIONAL MAYLONINT CIA.LTDA.,CHINA,HONG KONG,HONG KONG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,,PROCESADORA DE MANI,SIN MARCA,NUEVA,194,1,NUMERO DE UNIDADES,0,102,5.22,1.07,108.29,KONIG KDS HK LIMITED,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,HONG KONG,0,01900010-CESAR CHAVEZ BARRIGA & ASOCIADOS CIA. LTDA.,WAN HAI 722,CEC2021WHLU5484,HYIL2109007,05907400-INARPI S.A.,19.6,AFORO-AFORO FISICO INTRUSIVO,"QUITO, AV. 10 DE AGOSTO N21-80 Y JORGE WASHINGTON",20210909,20211023,20211028,20211029,CI-MAYL-LCL-KK20210830,peanut processor,PROCESADORA DE MANI,SIN MARCA,2021,SIN MODELO,102,20211028,18991230,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2021WHLU548400090010,18991230
19-10-2021,IMPORTACION A CONSUMO,028-2021-10-00911436,00004925,129,1.75676E+12,ROUMIE TAREK,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LICUADORA INOX 13 LITROS,SHENZHEN,NUEVA,517,3,NUMERO DE UNIDADES,0,1140,163.55,9,1312.55,SHENZHEN SIMON IMP&EXP CO LTD,AGENCIA DEL PACIFICO DELPAC S.A.,CHINA,1,01777793-PACUSTOMS CIA. LTDA.,CMA CGM ALASKA,CEC2021CMAU0133,COSU6885327090,05907400-INARPI S.A.,242.15,AFORO-AFORO AUTOMATICO,6 DE DICIEMBRE Y BAQUEDANO,20210912,20211021,20211019,20211019,SIM20210910,LICUADORA INOX 13 LITROS,LICUADORA INOX 13 LITROS,SHENZHEN,0,SIN MODELO,380,20211019,20211019,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01331051,20211022
19-10-2021,IMPORTACION A CONSUMO,028-2021-10-00911436,00004925,132,1.75676E+12,ROUMIE TAREK,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TRAPICHE MOLINO CAÑA DE AZUCAR MANUAL,SHENZHEN,NUEVA,517,40,NUMERO DE UNIDADES,0,3720,533.71,29.36,4283.07,SHENZHEN SIMON IMP&EXP CO LTD,AGENCIA DEL PACIFICO DELPAC S.A.,CHINA,1,01777793-PACUSTOMS CIA. LTDA.,CMA CGM ALASKA,CEC2021CMAU0133,COSU6885327090,05907400-INARPI S.A.,790.19,AFORO-AFORO AUTOMATICO,6 DE DICIEMBRE Y BAQUEDANO,20210912,20211021,20211019,20211019,SIM20210910,TRAPICHE MOLINO CAÑA DE AZUCAR  MANUAL,TRAPICHE MOLINO CAÑA DE AZUCAR  MANUAL,SHENZHEN,0,SIN MODELO,93,20211019,20211019,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021CMAU01331051,20211022
05-11-2021,IMPORTACION A CONSUMO,019-2021-10-00973952,01000270,1,0991439064001,CONSTRUCCIONES DRAGADO Y ARENA S.A CONDRAIARSA,SPAIN,SPAIN,VALENCIA,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR INDUSTRIAL,FLUIDMIX,NUEVA,1,2,NUMERO DE UNIDADES,0,6904.07,2352,92.57,9348.64,FLUIDMIX SL,KLM CIA REAL HOLANDESA DE AVIACION SA,SPAIN,0,01903566-PEREZ CHAVEZ MARCOS ESTEBAN,PH-BQO,CEC2021KL032871,00000000TG08101337,-,260,AFORO-AFORO FISICO INTRUSIVO,GUAYAS / GUAYAQUIL / TARQUI / AV. AGUSTIN FREIRE S/N Y RIO DAULE,20211029,20211029,20211105,20211109,EX/10031,"VTG4-08 07/15,6",MAQUINA USAO INDUSTRIAL,FLUIDMIX,0,12022,3452.03,20211105,20211110,EXW,SACO SHIPPING S.A.,-,0,CEC2021KL03287100050101,20211111
23-11-2021,IMPORTACION A CONSUMO,019-2021-10-01029120,00001124,11,0992216964001,ELICROM CIA. LTDA.,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR DE LABORATORIO PROGRAMABLE 6 TARRO DE PALETAS,HACH COMPANY,NUEVA,27,1,NUMERO DE UNIDADES,0,3330.53,44.6,33.75,3408.88,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0,01905302-REYES OBANDO MARCOS ALBERTO,N336QT,CEC2021QT300109,623038,-,4.98,AFORO-AFORO AUTOMATICO,CDLA. GUAYAQUIL MZ 21 CALLE 1RA SOLAR 10,20211120,20211120,20211123,20211123,38332887,AGITADOR PARA EL USO EN LABORATORIO,PARA LABORATORIO,HACH COMPANY,0,2631710,3330.53,20211123,20211123,FOB,SIATILOGISTICS S.A.,-,0,CEC2021QT30010900100001,20211123
04-11-2021,IMPORTACION A CONSUMO,055-2021-10-00967771,00002368,12,1.79131E+12,ESPECTROCROM CIA. LTDA.,GERMANY,UNITED STATES,MUNCHEN,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Mezclador,THERMO ELECTRON,NUEVA,1,1,NUMERO DE UNIDADES,0,308.83,38.66,4.32,351.81,DIONEX SOFTRON GMBH,IBERIA LINEAS AEREAS DE ESPAÑA SOCIEDAD ANONIMA OPERADORA,GERMANY,0,01777833-CORADUANAS-ECU CIA.LTDA.,ECNDR,CEC2021IB003147,000000372141647MUC,-,0.37,AFORO-AFORO AUTOMATICO,VICENTE ROCAFUERTE OE2-158 Y PASAJE HUMBERTO MORA,20211102,20211102,20211104,20211104,8902012029,Mezclador,Mezclador,THERMO ELECTRON,0,6040531,308.83,20211104,20211104,EXW,PROVEEDORA DE FLETES INTERNACIONALES Y TRANSPORTE DE CARGA-PROFITCARGO COMPANIA LIMITADA,-,0,CEC2021IB00314700080001,20211105
08-11-2021,IMPORTACION A CONSUMO,055-2021-10-00979412,00004367,134,1.71444E+12,HERRERA VASQUEZ FRANKLIN GEOVANNY,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LIMPIADOR POR ULTRASONIDO,SHENYANG YIRUIBO AUTOPARTS CO LTD,NUEVA,1,2,NUMERO DE UNIDADES,0,120,2.29,1.2,123.49,LUMA INT AS AGENT FOR COSINGNEE,TAMPA CARGO S.A.,UNITED STATES,0,01902567-LOPEZ MURRIAGUI OSWALDO EFRAIN,N330QT,CEC2021QT000359,72940239625,-,1.59,AFORO-AFORO AUTOMATICO,CARCELEN CALLE PERIMETRAL N 145 Y CALLE G,20211103,20211103,20211108,20211108,Y200593B5,NO PRESENTA,LIMPIADOR POR ULTRASONIDO,SHENYANG YIRUIBO AUTOPARTS CO LTD,0,STEEL 10L,60,20211108,20211108,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021QT0003590010,20211109
08-11-2021,IMPORTACION A CONSUMO,055-2021-10-00979412,00004367,135,1.71444E+12,HERRERA VASQUEZ FRANKLIN GEOVANNY,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LIMPIADOR POR ULTRASONIDO,SHENYANG YIRUIBO AUTOPARTS CO LTD,NUEVA,1,3,NUMERO DE UNIDADES,0,102,1.94,1.02,104.96,LUMA INT AS AGENT FOR COSINGNEE,TAMPA CARGO S.A.,UNITED STATES,0,01902567-LOPEZ MURRIAGUI OSWALDO EFRAIN,N330QT,CEC2021QT000359,72940239625,-,1.35,AFORO-AFORO AUTOMATICO,CARCELEN CALLE PERIMETRAL N 145 Y CALLE G,20211103,20211103,20211108,20211108,Y200593B5,NO PRESENTA,LIMPIADOR POR ULTRASONIDO,SHENYANG YIRUIBO AUTOPARTS CO LTD,0,STEEL 13L,34,20211108,20211108,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021QT0003590010,20211109
08-11-2021,IMPORTACION A CONSUMO,055-2021-10-00980670,00001672,1,1.71631E+12,FONSECA FERNANDEZ VIVIANA ELIZABETH,GERMANY,GERMANY,DUSSELDORF,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Sample Splitter RT 50 with 8 slots 50 m,RETSCH,NUEVA,3,2,NUMERO DE UNIDADES,0,1749.69,771.94,1.2,2522.83,RETSCH GMBH (DUS),KLM CIA REAL HOLANDESA DE AVIACION SA,GERMANY,0,01900016-ANTONIO SALGUERO O & EDUARDO SALGUERO O SERVICIOS ADUANEROS CIA. LTDA,PHCKC,CEC2021KL211238,7448845403,-,31.91,AFORO-AFORO AUTOMATICO,S9D DIEGO DE SANDOVAL OE2-112 Y OE2D PEDRO DORADO,20211105,20211105,20211108,20211109,AR21R12286,Equipo RT50,Sample Splitter RT 50 with 8 slots 50 m,RETSCH,2021,406100005,874.85,20211108,20211108,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021KL2112380017,20211109
09-11-2021,IMPORTACION A CONSUMO,055-2021-10-00983826,00001402,10,1.79188E+12,INTEGRACION AVICOLA ORO S.A.,SPAIN,SPAIN,MADRID,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Agitador magnetico con calefacción 5L,KUBUS LAB S.A.,NUEVA,2,1,NUMERO DE UNIDADES,0,312.07,121.99,0.25,434.31,KUBUS LAB S.A,TAMPA CARGO S.A.,SPAIN,0,01777819-ASCEXLOGIC CIA.LTDA.,N334QT,CEC2021QT000361,72946004055,-,17.29,AFORO-AFORO AUTOMATICO,COTOCOLLAO / JOSE ANDRADE OE1-103 Y AV. JUAN DE SELIS,20211105,20211105,20211109,20211111,2101590,Agitador magnetico con calefacción 5L,Agitador magnetico con calefacción 5L,KUBUS LAB S.A.,0,3208,312.07,20211109,20211109,CIP,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021QT0003610013,20211111
10-11-2021,IMPORTACION A CONSUMO,055-2021-10-00989784,00003213,2,1.20153E+12,LARCO RIVERA HERWIN ROGER,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLANCHA DE AGITACION CON CALENTAMIENTO,FISHER SCIENTIFIC CO LLC,NUEVA,112,2,NUMERO DE UNIDADES,0,2174.69,35.01,4.06,2213.76,THERMO FISHER SCIENTIFIC,ATLAS AIR INC,UNITED STATES,0,01902495-LASSO SALAZAR JOSE JAVIER,N485MC,CEC20215Y021533,421201385,05000002-EMSAAIRPORT SERVICES CEM,11.13,AFORO-AFORO AUTOMATICO,PICHINCHA QUITO CARCELEN AV REAL AUDIENCIA N6697 Y DE LOS EUCALIPTOS,20211030,20211030,20211110,20211110,S210924007,PLANCHA DE AGITACION CON CALENTAMIENTO,PT,FISHER SCIENTIFIC CO LLC,0,SP88857100P,1087.35,20211110,20211110,FCA,FARLETZA S.A.,-,0,CEC20215Y02153300160005,20211111
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00992492,02002457,39,1.79131E+12,ESPECTROCROM CIA. LTDA.,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Mezclador para suelo,UNITECH,NUEVA,7,1,NUMERO DE UNIDADES,0,537.12,37.35,2.51,576.98,UNITECH,ATLAS AIR INC,UNITED STATES,0,01777833-CORADUANAS-ECU CIA.LTDA.,N477MC,CEC20215Y021540,36980348100,-,5.87,AFORO-AFORO DOCUMENTAL,TUMBACO CALLE LOS PINOS S3 52 Y CALLE EL PANECILLO SECTOR LA CERAMICA,20211110,20211110,20211111,20211111,40020,Soil Dispersion Mixer 115V / 60Hz,Mezclador para suelo,UNITECH,2021,SA-14,537.12,20211111,20211111,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC20215Y0215400057,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,1,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLATO DE AGITACION,VELP,NUEVA,3,2,NUMERO DE UNIDADES,0,620.69,124.41,1.73,746.83,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,8.6,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,1120214062,AREC HEATING MAGN STIRRER 115V 60HZ,PLATO DE AGITACION,VELP,2021,F20510551,310.35,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,13,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR CALENTADOR,VELP,NUEVA,3,1,NUMERO DE UNIDADES,0,2232.65,470.16,6.21,2709.02,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,32.5,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,1120214062,UDK129 DISTILLATION UNIT 230V 50 60HZ,AGITADOR CALENTADOR,VELP,2021,F30200120,2232.65,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,14,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",FLOCULADOR ESPECIE DE AGITADOR,VELP,NUEVA,3,1,NUMERO DE UNIDADES,0,645.69,76.68,1.8,724.17,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,5.3,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,1120214062,FP4 FLOCCULATOR 100 240V 50 60HZ,FLOCULADOR ESPECIE DE AGITADOR,VELP,2021,F105A0117,645.69,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,18,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VORTEX CLASSIC,VELP,NUEVA,3,2,NUMERO DE UNIDADES,0,290.2,66.55,0.8,357.55,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,4.6,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,1120214062,CLASSIC VORTEX MIXER 100 240V 50 60HZ,AGITADOR VORTEX CLASSIC,VELP,2021,F202A0173,145.1,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,20,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR CALENTADOR,VELP,NUEVA,3,2,NUMERO DE UNIDADES,0,504.63,115.73,1.4,621.76,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,8,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,1120214062,HSC HEATING MAG STIRRER 115V 60HZ,AGITADOR CALENTADOR,VELP,2021,F20510552,252.31,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,22,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR CALENTADOR,VELP,NUEVA,3,1,NUMERO DE UNIDADES,0,2232.65,470.17,6.2,2709.02,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,32.5,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,1120214062,UDK129 DISTILLATION UNIT 230V 50 60HZ,AGITADOR CALENTADOR,VELP,2021,F30200120,2232.65,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
11-11-2021,IMPORTACION A CONSUMO,055-2021-10-00993020,01005897,34,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLATO DE CALENTAMIENTO,VELP,NUEVA,3,1,NUMERO DE UNIDADES,0,60.2,7.67,0.17,68.04,VELP SCIENTIFICA SRL,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N336QT,CEC2021QT000365,SE2101002832,-,0.53,AFORO-AFORO AUTOMATICO,TERESA DE CEPEDA N34-377 Y AV. REPUBLICA,20211109,20211109,20211111,20211112,40509954,HEATING PLATE GREY 135 MM 115V W WIRES,PLATO DE CALENTAMIENTO,VELP,2021,40002436,60.2,20211111,20211111,EXW,SIATILOGISTICS S.A.,-,0,CEC2021QT00036500190001,20211112
18-11-2021,IMPORTACION A CONSUMO,055-2021-10-01015771,00005223,12,1.79245E+12,ZATOTEK S.A.,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR DE LA SERIE 1410 DE UN SOLO BRAZO,MAST,NUEVA,6,1,NUMERO DE UNIDADES,0,3180.91,194.93,5.79,3381.63,MAST GARDNER USA LLC,TRANSOCEANICA COMPAÑIA LIMITADA,UNITED STATES,0,01900013-ALAIRE CIA. LTDA.,N542LA,CEC2021LA030587,4545862390,-,11.73,AFORO-AFORO AUTOMATICO,PANAMERICANA NORTE OE1-51 Y JOAQUIN MANCHENO,20211117,20211117,20211118,20211119,1463,SINGLE-ARM,AGITADOR DE LA SERIE 1410 DE UN SOLO BRAZO,MAST,2021,MX-D-1410-0H,3180.91,20211118,20211118,CIP,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021LA0305870001,20211119
19-11-2021,IMPORTACION A CONSUMO,055-2021-10-01020967,00003311,4,1.20153E+12,LARCO RIVERA HERWIN ROGER,GERMANY,UNITED STATES,MUNCHEN,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLANCHA PLATAFORMA DE AGITACION DE 6 PUESTOS PARA OXITOP,XYLEM ANALYTICS GERMANY,NUEVA,1,2,NUMERO DE UNIDADES,0,1223.37,68.86,12.25,1304.48,XYLEM ANALYTICS GERMANY SALES,IBERIA LINEAS AEREAS DE ESPAÑA SOCIEDAD ANONIMA OPERADORA,GERMANY,0,01902495-LASSO SALAZAR JOSE JAVIER,ECNCX,CEC2021IB003154,7560193766,-,2.82,AFORO-AFORO AUTOMATICO,CARCELÉN / AV REAL AUDIENCIA N66-97 Y DE LOS EUCALIPTOS,20211112,20211112,20211119,20211122,211053445,PLANCHA  PLATAFORMA  DE AGITACION DE 6 PUESTOS PARA OXITOP,PT,XYLEM ANALYTICS GERMANY,0,208140,611.68,20211119,20211119,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2021IB0031540015,20211122
