fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
07-06-2023,IMPORTACION A CONSUMO,019-2023-10-00859225,00000977,1,0391014949001,PROESTHETIC S.A.,SOUTH KOREA,"KOREA, REPUBLIC OF",INCHEON,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA AGITADORA PARA MEZCLAR,SM,NUEVA,6,7,NUMERO DE UNIDADES,0,1050,950,10.56,2010.56,VAIM GLOBAL INC.,"UNITED PARCEL SERVICE, CO.","KOREA, REPUBLIC OF",0,01903052-MOREIRA NARANJO JAIME MAURO,N341UP,CEC20235X021342,AIRIMA238007,,46.01,AFORO-AFORO AUTOMATICO,"CENTRO COMERCIAL LA ROTONDA LOCAL 38 GUAYAQUIL, ECUADOR 090501",20230606,20230606,20230607,20230607,PI EQ20230515 01,AGITADOR VORTEX,MAQUINA AGITADORA PARA MEZCLAR,SM,0,SM,150,20230607,20230607,FOB,TRANSPORTES Y SERVICIOS VASCONES S.A. TRANSVAS,,0,CEC20235X02134200070001,20230607,,0
07-06-2023,IMPORTACION A CONSUMO,028-2023-10-00859801,00001663,19,1.30683E+12,MOREIRA VERA ROSA TRINIDAD,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",20L STIRRER,SM,NUEVA,31,5,NUMERO DE UNIDADES,0,1165,3.83,11.65,1180.48,HEADSTAR MEDICAL PRODUCTS CO LTD,EVERGREEN-SHIPPING AGENCY (ECUADOR) S.A.,CHINA,0,01902171-RIVEDASA S.A.,WAN HAI 621,CEC2023WHLU5592,AMIGL230119553A,05907400-INARPI S.A.,38.88,AFORO-AFORO FISICO INTRUSIVO,CALLE 10S/N Y AV 24 Y AV 23 MANTA ECUADOR,20230409,20230510,20230607,20230623,PI10822174,20L STIRRER,APARATOS DE LABORATORIO,SM,0,MS-H-PROA,233,20230607,,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023WHLU559240130005,,,0
08-06-2023,IMPORTACION A CONSUMO,028-2023-10-00870727,01000596,1,0992717769001,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,4426,390,NUMERO DE UNIDADES,0,268710,311,255.88,268965.88,HUBEI PROVINCIAL JIAXIN MACHINERY,BROOM-ECUADOR S.A.,CHINA,5,01904810-VERA SERRANO JORGE LUIS,WAN HAI 611,CEC2023WHLU5606,SZX301137400,05907400-INARPI S.A.,85076,AFORO-AFORO AUTOMATICO,"CENTRO EMPRESARIAL COLON,EMPRESARIAL 3.OFICINA 210",20230501,20230607,20230608,,FD23H910,RUEDAS DE PALETAS,AERADORES,S/MARCA,0,S/MODELO,689,20230608,20230608,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023WHLU56062160,20230609,,15290
08-06-2023,IMPORTACION A CONSUMO,028-2023-10-00865618,00000300,6,0102637774001,PALACIOS NARANJO BORIS IVAN,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BP ELECTRIC MIXER,BP,NUEVA,1559,500,NUMERO DE UNIDADES,0,10300,319.94,16.6,10636.54,WUHAN BOKY MACHINE TOOLS COMPANY LIMITED,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01908246-GONZALEZ CABRERA NARDO DOSITEO,NAVARINO,CEC2023MSCU0293,DLSH23040409,05906960-NAPORTEC S.A.,2125,AFORO-AFORO AUTOMATICO,"AV GIL RAMIREZ DAVALOS 4-23 Y FRANCISCO PIZARRO CUENCA, ECUADOR",20230425,20230606,20230608,20230608,PA15ZHE01-03-2023,BP ELECTRIC MIXER,BP ELECTRIC MIXER,BP,2023,BP00844,20.6,20230608,20230608,FOB,ACGROUP WORLDWIDE ECUADOR S.A.,,0,CEC2023MSCU029390340001,20230609,,0
08-06-2023,IMPORTACION A CONSUMO,028-2023-10-00865618,00000300,7,0102637774001,PALACIOS NARANJO BORIS IVAN,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BP ELECTRIC MIXER,BP,NUEVA,1559,200,NUMERO DE UNIDADES,0,8000,248.5,12.89,8261.39,WUHAN BOKY MACHINE TOOLS COMPANY LIMITED,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01908246-GONZALEZ CABRERA NARDO DOSITEO,NAVARINO,CEC2023MSCU0293,DLSH23040409,05906960-NAPORTEC S.A.,1200,AFORO-AFORO AUTOMATICO,"AV GIL RAMIREZ DAVALOS 4-23 Y FRANCISCO PIZARRO CUENCA, ECUADOR",20230425,20230606,20230608,20230608,PA15ZHE01-03-2023,BP ELECTRIC MIXER,BP ELECTRIC MIXER,BP,2023,BP03414,40,20230608,20230608,FOB,ACGROUP WORLDWIDE ECUADOR S.A.,,0,CEC2023MSCU029390340001,20230609,,0
08-06-2023,IMPORTACION A CONSUMO,028-2023-10-00868081,00001798,49,1.71287E+12,CACCIO HOLGUIN VINCENZO GIUSEPPE,GERMANY,GERMANY,BREMERHAVEN AIRPORT,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA MEZCLADORA DE PINTURA,MIPA,NUEVA,14,1,NUMERO DE UNIDADES,0,800.44,0,2.83,803.27,MIPA SE,MAERSK DEL ECUADOR C.A.,GERMANY,1,01777806-JATIVA LOPEZ WILMER HERNAN,LARS MAERSK,CEC2023MAEU0237,226892143,05909025-CONTECON GUAYAQUIL S.A.,153.94,AFORO-AFORO DOCUMENTAL,CALLE DEL GORRION E17-124 DEL PLATERO CAMPO ALEGRE MONTESERRIN 170507 QUITO ECUADOR RUC1712870656001,20230508,20230609,20230608,20230609,230016290,UTILIZADO EN EL AREA AUTOMOTRIZ,MAQUINA MEZCLADORA DE PINTURA,MIPA,2023,MIPA KOMPLETTMASCHINE ALPHAMIX 160 083651 FUR BC 8X3 65X1 MIT 110V MOTOR,800.44,20230608,20230613,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023MAEU02370057,20230613,,17.59
08-06-2023,IMPORTACION A CONSUMO,028-2023-10-00867104,00002427,12,1.79319E+12,COMERCIALIZADORA TREBOL GROWSHOP-EC S.A.S.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",GRINDER BORN TO BE A GROWER,SM,NUEVA,26,60,NUMERO DE UNIDADES,0,21.43,0.09,0.21,21.73,LONGGANG BOHUA CRAFS CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777811-MAFLA MEJIA ARQUIMIDES PATRICIO,AS SARA,CEC2023MAEU0231,NBOGYL234404,05909025-CONTECON GUAYAQUIL S.A.,2.49,AFORO-AFORO FISICO INTRUSIVO,AV 6 DE DICIEMBRE Y ALPALLANA EDIFICIO GAYAL 2PB,20230503,20230604,20230608,20230608,23 014,MOLEDOR DE PLASTICO QUE SIRVE PARA TRITURAR PLANTAS,MOLEDOR DE PLASTICO QUE SIRVE PARA TRITURAR PLANTAS,SM,0,GH Z 185,0.36,20230608,20230609,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023MAEU023102150006,20230613,,0
12-06-2023,IMPORTACION A CONSUMO,055-2023-10-00885966,00000303,10,1.79099E+12,HDM ELQUITECNICA CIA. LTDA.,UNITED STATES,UNITED STATES OF AMERICA,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Licuadora con Velocidad Variable,CLARKSON,NUEVA,7,1,NUMERO DE UNIDADES,0,1250.65,212.57,7.93,1471.15,THOMAS SCIENTIFIC,ATLAS AIR INC,UNITED STATES,0,01904682-VASCONEZ SURATY TELMO ANIBAL,N452PA,CEC20235Y020095,000000000000108862,,0.82,AFORO-AFORO AUTOMATICO,AV REPUBLICA EL SALVADOR N35-182 Y SUE,20230610,20230610,20230612,20230612,6420,Licuadora con Velocidad Variable,CARGA GENERAL,CLARKSON,0,LB10XS,1250.65,20230612,20230612,FOB,ACCESS ECUADOR CONSOLIDADORA DE CARGA ACCESSCARGO CIA. LTDA,,0,CEC20235Y02009500300001,20230612,,0
12-06-2023,IMPORTACION A CONSUMO,028-2023-10-00889150,00000446,10,0926517038001,FIGUEROA ALVAREZ DIANA ESTEFANIA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VORTEX MIXER VM-210,SM,NUEVA,107,20,NUMERO DE UNIDADES,0,532,0,5.4,537.4,"JOAN LAB EQUIPMENT (ZHENJIANG) CO., LTD.",COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,0,01777877-EXPOCOM CASIERRA S.A.,WAN HAI 611,CEC2023WHLU5606,NBHC23040036,05907400-INARPI S.A.,42.46,AFORO-AFORO AUTOMATICO,AV DE LAS AMERICAS Y AV DE ALARCON,20230506,20230607,20230612,20230612,23JN103,CON SUS ACCESORIOS,PARA LABORATORIO,SM,0,VM-210,26.6,20230612,20230612,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023WHLU560610520008,20230613,,14.3
12-06-2023,IMPORTACION A CONSUMO,028-2023-10-00889150,00000446,11,0926517038001,FIGUEROA ALVAREZ DIANA ESTEFANIA,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VORTEX MIXER VM-500S,SM,NUEVA,107,6,NUMERO DE UNIDADES,0,816,0,8.28,824.28,"JOAN LAB EQUIPMENT (ZHENJIANG) CO., LTD.",COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,0,01777877-EXPOCOM CASIERRA S.A.,WAN HAI 611,CEC2023WHLU5606,NBHC23040036,05907400-INARPI S.A.,65.13,AFORO-AFORO AUTOMATICO,AV DE LAS AMERICAS Y AV DE ALARCON,20230506,20230607,20230612,20230612,23JN103,CON SUS ACCESORIOS,PARA LABORATORIO,SM,0,VM-500S,136,20230612,20230612,CFR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2023WHLU560610520008,20230613,,14.3
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893024,03003504,4,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR MULTI HS 6,SMA,NUEVA,2,1,NUMERO DE UNIDADES,0,1182.37,33.55,3.04,1218.97,VELP SCIENTIFICA S.R.L,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N335QT,CEC2023QT000223,S04024194,,3.89,AFORO-AFORO AUTOMATICO,"TERESA DA CEPEDA Y REPUBLICA 34-377Y CORUNA, MATRIZ",20230613,20230613,20230613,20230614,1120232069,MULTI HS 6 DIGITAL 115V 60HZ,AGITADOR MULTI HS 6,SMA,2023,F20510530,1182.37,20230613,20230613,EXW,SIATILOGISTICS S.A.,,0,CEC2023QT00022300220001,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893024,03003504,12,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",FLOCULADOR JLT4,SMA,NUEVA,2,1,NUMERO DE UNIDADES,0,999.99,33.54,2.57,1036.09,VELP SCIENTIFICA S.R.L,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N335QT,CEC2023QT000223,S04024194,,3.89,AFORO-AFORO AUTOMATICO,"TERESA DA CEPEDA Y REPUBLICA 34-377Y CORUNA, MATRIZ",20230613,20230613,20230613,20230614,1120232069,JLT4 FLOCCULATOR 100 240V 50 60HZ,FLOCULADOR JLT4,SMA,2023,F105A0108,999.99,20230613,20230613,EXW,SIATILOGISTICS S.A.,,0,CEC2023QT00022300220001,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893024,03003504,14,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DIGESTOR DK20,SMA,NUEVA,2,1,NUMERO DE UNIDADES,0,3543.8,33.54,9.1,3586.44,VELP SCIENTIFICA S.R.L,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N335QT,CEC2023QT000223,S04024194,,3.89,AFORO-AFORO AUTOMATICO,"TERESA DA CEPEDA Y REPUBLICA 34-377Y CORUNA, MATRIZ",20230613,20230613,20230613,20230614,1120232069,DK20 DIGESTER SYSTEM 230V 50 60HZ,DIGESTOR DK20,SMA,2023,S30100440,3543.8,20230613,20230613,EXW,SIATILOGISTICS S.A.,,0,CEC2023QT00022300220001,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893024,03003504,16,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR AREC,SMA,NUEVA,2,2,NUMERO DE UNIDADES,0,692.42,67.09,1.78,761.28,VELP SCIENTIFICA S.R.L,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N335QT,CEC2023QT000223,S04024194,,7.78,AFORO-AFORO AUTOMATICO,"TERESA DA CEPEDA Y REPUBLICA 34-377Y CORUNA, MATRIZ",20230613,20230613,20230613,20230614,1120232069,AREC HEATING MAGN STIRRER 115V 60HZ,AGITADOR AREC,SMA,2023,F20510551,346.21,20230613,20230613,EXW,SIATILOGISTICS S.A.,,0,CEC2023QT00022300220001,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893024,03003504,19,1.79192E+12,TECNOESCALA S.A.,ITALY,ITALY,MILANO,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PLATO AGITADOR HSC,SMA,NUEVA,2,4,NUMERO DE UNIDADES,0,1162.28,134.17,2.99,1299.44,VELP SCIENTIFICA S.R.L,TAMPA CARGO S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,N335QT,CEC2023QT000223,S04024194,,15.56,AFORO-AFORO AUTOMATICO,"TERESA DA CEPEDA Y REPUBLICA 34-377Y CORUNA, MATRIZ",20230613,20230613,20230613,20230614,1120232069,HSC HEATING MAG STIRRER 115V 60HZ,PLATO AGITADOR HSC,SMA,2023,F20510552,290.57,20230613,20230613,EXW,SIATILOGISTICS S.A.,,0,CEC2023QT00022300220001,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893960,00002680,101,1.71444E+12,HERRERA VASQUEZ FRANKLIN GEOVANNY,UNITED STATES,UNITED STATES OF AMERICA,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LIMPIADOR POR ULTRASONIDO,EDP PARTS LLC,NUEVA,5,3,NUMERO DE UNIDADES,0,240,8.47,2.4,250.87,LUMA INT AS AGENT FOR COSINGNEE,TAMPA CARGO S.A.,UNITED STATES,0,01902567-LOPEZ MURRIAGUI OSWALDO EFRAIN,N330QT,CEC2023QT000220,072942052920,,3.86,AFORO-AFORO AUTOMATICO,CARCELEN CALLE CUARZO N139,20230608,20230608,20230613,20230614,14688,NO PRESENTA,LIMPIADOR POR ULTRASONIDO,EDP PARTS LLC,0,10L-5775,80,20230613,20230613,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023QT0002200016,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,055-2023-10-00893830,00000738,1,1.7914E+12,PROVEEDORA DE INSTRUMENTOS ANALITICOS E INDUSTRIALES PROINSTRA S.A.,GERMANY,GERMANY,FRANKFURT/MAIN,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MOLINO DE LABORATORIO,FRITSCH,NUEVA,1,1,NUMERO DE UNIDADES,0,5013.2,0,16.17,5029.37,FRITSCH GMBH,AIR CANADA,GERMANY,0,01777836-SMX CIA.LTDA.,CFPCA,CEC2023AC000067,001459849720,,24.74,AFORO-AFORO AUTOMATICO,LA TIERRA Y AV DE LOS SHYRIS / QUITO,20230607,20230607,20230613,20230613,7027020,PARA LABORATORIO,PULVERISETTE CUTTING MILL,FRITSCH,2023,COD 15 4010 00,5013.2,20230613,20230613,CPT,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2023AC0000670012,20230614,,650.94
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,4,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR ESPIRAL,SM,NUEVA,173,20,NUMERO DE UNIDADES,0,6600,457.61,24.75,7082.36,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,1329.71,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,SPIRAL MIXER,MEZCLADOR ESPIRAL,SM,2023,HS30Z,330,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,5,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR ESPIRAL,SM,NUEVA,173,15,NUMERO DE UNIDADES,0,7980,553.29,29.92,8563.21,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,997.28,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,SPIRAL MIXER,MEZCLADOR ESPIRAL,SM,2023,HS50Z,532,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,6,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR ESPIRAL,SM,NUEVA,173,1,NUMERO DE UNIDADES,0,1199,83.13,4.5,1286.63,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,66.49,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,SPIRAL MIXER,MEZCLADOR ESPIRAL,SM,2023,HS80Z,1199,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,7,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR ESPIRAL,SM,NUEVA,173,1,NUMERO DE UNIDADES,0,1748,121.2,6.55,1875.75,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,66.49,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,SPIRAL MIXER,MEZCLADOR ESPIRAL,SM,2023,HS100Z,1748,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,8,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PROCESADOR DE ALIMENTOS,SM,NUEVA,173,10,NUMERO DE UNIDADES,0,2360,163.63,8.85,2532.48,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,664.85,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,FOOD MIXER,PROCESADOR DE ALIMENTOS,SM,2023,WB10GF,236,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,9,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PROCESADOR DE ALIMENTOS,SM,NUEVA,173,15,NUMERO DE UNIDADES,0,4560,316.17,17.1,4893.26,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,997.28,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,FOOD MIXER,PROCESADOR DE ALIMENTOS,SM,2023,WB20G,304,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,10,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PROCESADOR DE ALIMENTOS,SM,NUEVA,173,15,NUMERO DE UNIDADES,0,4920,341.13,18.45,5279.58,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,997.28,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,FOOD MIXER,PROCESADOR DE ALIMENTOS,SM,2023,WB30G,328,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
13-06-2023,IMPORTACION A CONSUMO,028-2023-10-00891177,00001664,11,0992278536001,DIMETALSA S.A.,CHINA,CHINA,NANSHA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PROCESADOR DE ALIMENTOS,SM,NUEVA,173,2,NUMERO DE UNIDADES,0,1264,87.64,4.74,1356.38,ZHAOQING HIGH TECH ZONE ONEBEST TRADE CO LTD,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,AS SARA,CEC2023MAEU0239,HHYT23050552,05909025-CONTECON GUAYAQUIL S.A.,132.97,AFORO-AFORO AUTOMATICO,LORENZO DE GARCIA 502 Y PADRE SOLANO GUAYAQUIL ECUADOR,20230505,20230611,20230613,20230613,WB221002A,FOOD MIXER,PROCESADOR DE ALIMENTOS,SM,2023,MX-40,632,20230613,20230613,FOB,LOGISERLINE S. A.,,0,CEC2023MAEU023900482547,20230614,,0
