fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
02-12-2022,IMPORTACION A CONSUMO,028-2022-10-01469204,00077890,1,0990608504001,OPERADORA Y PROCESADORA DE PRODUCTOS MARINOS OMARSA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DIESEL PADDLE WHEEL AERATOR SET,SIN MARCA,NUEVA,8222,240,NUMERO DE UNIDADES,0,335616,24633.6,382.97,360632.56,"TAIZHOU MASHOW MACHINERY CO., LTD",MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,6,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,SEASPAN BRILLIANCE,CEC2022ONEU0012,DLNB22100845,05907400-INARPI S.A.,97746.4,AFORO-AFORO AUTOMATICO,LOTIZACION INDUSTRIAL EL RIO LOTE 3 DURAN-ECUADOR,20221018,20221127,20221202,20221205,MA220902,DIESEL PADDLE WHEEL AERATOR SET,PRODUCTO TERMINADO,SIN MARCA,0,PROM-16-16D,1398.4,20221202,20221202,FOB,ACGROUP WORLDWIDE ECUADOR S.A.,-,0,CEC2022ONEU001280050001,20221207,,0
02-12-2022,IMPORTACION A CONSUMO,028-2022-10-01471106,00000283,24,0503147464001,MORALES SUAREZ WILLIAM BOLIVAR,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA AGITADORA DE POLVO,HAINING KINGS,NUEVA,569,1,NUMERO DE UNIDADES,0,375,120.65,3.75,499.4,ACROSS LOGISTICS (SHENZHEN) LIMITED,HAPAG-LLOYD ECUADOR S.A.,CHINA,1,01900812-MIRANDA CHIQUITO EFREN EMILIO,SEASPAN BRILLIANCE,CEC2022ONEU0012,HLCUSHA2208BFWC9,05907400-INARPI S.A.,462.87,AFORO-AFORO FISICO INTRUSIVO,ADD CDLA LOS ALAMOS IIAV DEMOCRACIA MZ 116 V23MOBILE (593) 9 90373631 (),20221014,20221127,20221202,20221202,KS20200828ED,MAQUINA AGITADORA DE POLVO,MAQUINA AGITADORA DE POLVO,HAINING KINGS,0,S M,375,20221202,20221209,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022ONEU00129239,20221209,,0
05-12-2022,IMPORTACION A CONSUMO,028-2022-10-01482498,01004802,1,0992171863001,LEGATORIE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DIESEL PADDLEWHEEL AERATORS,SIN MARCA,NUEVA,2042,27,NUMERO DE UNIDADES,0,15660,1022.26,166.82,16849.08,SHANGHAI PRETTY INDUSTRIES CO LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,0,01900009-CORNEJO & IGLESIAS ASOCIADOS S.A.,SEASPAN BRILLIANCE,CEC2022ONEU0012,ASNGB207830,05907400-INARPI S.A.,39.66,AFORO-AFORO AUTOMATICO,GUAYAS GUAYAQUIL TARQUI CALLE A 303 Y 5TA,20221018,20221127,20221205,20221206,SPSAPRO20220721-07,DIESEL PADDLEWHEEL AERATORS,DIESEL PADDLEWHEEL AERATORS,SIN MARCA,2022,SIN MODELO,580,20221205,20221205,FOB,FARLETZA S.A.,-,0,CEC2022ONEU001280130005,20221207,,0
05-12-2022,IMPORTACION A CONSUMO,028-2022-10-01482498,01004802,3,0992171863001,LEGATORIE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DIESEL PADDLEWHEEL AERATORS,SIN MARCA,NUEVA,2042,27,NUMERO DE UNIDADES,0,15660,1022.25,166.82,16849.07,SHANGHAI PRETTY INDUSTRIES CO LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,CHINA,0,01900009-CORNEJO & IGLESIAS ASOCIADOS S.A.,SEASPAN BRILLIANCE,CEC2022ONEU0012,ASNGB207830,05907400-INARPI S.A.,39.66,AFORO-AFORO AUTOMATICO,GUAYAS GUAYAQUIL TARQUI CALLE A 303 Y 5TA,20221018,20221127,20221205,20221206,SPSAPRO20220721-07,DIESEL PADDLEWHEEL AERATORS,DIESEL PADDLEWHEEL AERATORS,SIN MARCA,2022,SIN MODELO,580,20221205,20221205,FOB,FARLETZA S.A.,-,0,CEC2022ONEU001280130005,20221207,,0
05-12-2022,IMPORTACION A CONSUMO,019-2022-10-01482072,00004665,17,0992902442001,PARTES AUTOMOTRICES MATAMOROS PAMATSA S.A.,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MINI TRITURADORA DE PAPEL,AURORA,NUEVA,1,2,NUMERO DE UNIDADES,0,66.6,15.67,0.82,83.09,ROCK AUTO,TAMPA CARGO S.A.,UNITED STATES,0,01777837-VARYMPEX S.A.,N332QT,CEC2022QT300224,072941492662,,5.71,AFORO-AFORO AUTOMATICO,ASCICLO GARAY 819 ENTRE AYACUCHO Y P P GOMEZ,20221203,20221203,20221205,20221205,197288349,MINI TRITURADORA DE PAPEL,MINI TRITURADORA DE PAPEL,AURORA,0,SIEQ0,33.3,20221205,20221205,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022QT3002240069,20221205,,0
05-12-2022,"ADMISION TEMPORAL PARA REEXPORTACION EN EL MISMO ESTADO (CAMBIO DE BENEFICIARIO, CAMBIO DE OBRA)",055-2022-20-01481790,00053495,1,1.79037E+12,NOVOPAN DEL ECUADOR S.A.,BRAZIL,BRAZIL,CURITIBA,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",REACTOR SERIAL NO FAB. 6928,SIN MARCA,REMANUFACTURADO,4,1,NUMERO DE UNIDADES,0,19597.16,18.48,25,19622.16,ISOGAMA INDUSTRIAL QUIMICA LTDA,TRANSOCEANICA COMPAÑIA LIMITADA,BRAZIL,0,01900007-ROCALVI S.A.,PRACO,CEC2022LA031011,2803-1009042,,1742,AFORO-AFORO FISICO INTRUSIVO,VIA LA TROCAL DISTRITAL E35 QUE UNE LA PARROQUIA DE PIFO CON SANGOLQUI SECTOR ITULCACHI,20221202,20221202,20221205,,119 22,REACTOR DESMONTADO,REACTOR,SIN MARCA,0,RE001 22,19597.16,,20221209,DAP,ATLAS-LOGISTICS S A,-,0,CEC2022LA03101100150001,20221209,,3500
06-12-2022,IMPORTACION A CONSUMO,028-2022-10-01487119,01001707,1,0992717769001,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADORES,S/MARCA,NUEVA,3207,16,NUMERO DE UNIDADES,0,7840,1633.96,9.47,9483.43,ZHEJIANG YIYANG IMPORT AND,MAERSK DEL ECUADOR C.A.,CHINA,4,01904810-VERA SERRANO JORGE LUIS,MAERSK SIRAC,CEC2022MAEU0449,222523703,05909025-CONTECON GUAYAQUIL S.A.,3522.2,AFORO-AFORO AUTOMATICO,PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1OF .108 TEL:(04)3908394-0981287964 RUC+0992717769001,20221031,20221205,20221206,,YH-EC2022102401,PARTES Y PPIEZAS,AIREADORES,S/MARCA,0,3 HP 460V,490,20221206,20221206,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022MAEU04490312,20221206,,0
06-12-2022,IMPORTACION A CONSUMO,019-2022-10-01489154,00001129,41,0992216964001,ELICROM CIA. LTDA.,GERMANY,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",HOMOGENEIZADOR IKA T18 DIGITAL,VWR,NUEVA,38,1,NUMERO DE UNIDADES,0,1604.96,83.87,16.05,1704.88,HACH COMPANY,TAMPA CARGO S.A.,UNITED STATES,0,01905302-REYES OBANDO MARCOS ALBERTO,N332QT,CEC2022QT300224,688659,,7.51,AFORO-AFORO AUTOMATICO,CDLA. GUAYAQUIL MZ 21 CALLE 1RA SOLAR 10 GUAYAQUIL. ECUADOR,20221203,20221203,20221206,20221206,8811414463,AGITADOR DE LABORATORIO,PARA LABORATORIO,VWR,0,89409 878,1604.96,20221206,20221206,FCA,SIATILOGISTICS S.A.,-,0,CEC2022QT30022400320003,20221207,,0
06-12-2022,IMPORTACION A CONSUMO,028-2022-10-01486937,00003946,2,0990271712001,INDUSTRIA DACAR CIA. LTDA.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",PASTE RECYCLING DEVICE,SM,NUEVA,29,1,NUMERO DE UNIDADES,0,8000,209.33,8.48,8217.81,FRICTION TEC INDUSTRY AND COMMERCE CO LIMITED,MAERSK DEL ECUADOR C.A.,CHINA,0,01777830-SAXIMAN S. A.,MAERSK SIRAC,CEC2022MAEU0449,KDMJ22100154,05909025-CONTECON GUAYAQUIL S.A.,236,AFORO-AFORO AUTOMATICO,KM 15.5 VIA DAULE CALLE COBRE Y ROSAVIN,20221102,20221205,20221206,20221207,FT20221102,DISPOSITIVO DE RECICLAJE DE PASTA,DISPOSITIVO DE RECICLAJE DE PASTA,SM,2022,SM,8000,20221206,20221206,FOB,LOGISERLINE S. A.,-,0,CEC2022MAEU044903305093,20221208,,0
06-12-2022,IMPORTACION A CONSUMO,028-2022-10-01490613,01001708,1,0992717769001,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,YANTIAN,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,6155,222,NUMERO DE UNIDADES,0,150960,182.97,149.67,151109.67,HUBEI PROVINCIAL JIAXIN MACHINERY IMPORT AND EXPORT CO LT,MAERSK DEL ECUADOR C.A.,CHINA,7,01904810-VERA SERRANO JORGE LUIS,MAERSK SIRAC,CEC2022MAEU0449,222357553,05909025-CONTECON GUAYAQUIL S.A.,47297.24,AFORO-AFORO AUTOMATICO,"PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1 OF.108 GUAYAQUIL, ECUADOR RUC: 0992717769001",20221027,20221205,20221206,,FD22H928,RUEDAS DE PALETAS,AERADORES,S/MARCA,0,S/MODELO,680,20221206,20221206,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022MAEU04490234,20221207,,15157.33
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01493606,00002179,2,1.79131E+12,ESPECTROCROM CIA. LTDA.,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Vortex- agitador,UNITECH,NUEVA,3,1,NUMERO DE UNIDADES,0,271.95,25.92,1.51,299.38,UNITECH,TRANSOCEANICA COMPAÑIA LIMITADA,UNITED STATES,0,01777833-CORADUANAS-ECU CIA.LTDA.,N536LA,CEC2022LA031014,004549723472,,2.8,AFORO-AFORO DOCUMENTAL,DE LOS NOPALES N-36-140 Y AVE LOS ALECHOS,20221203,20221203,20221207,20221207,INV0043833,Digital Vortex Mixer,Digital Vortex Mixer,UNITECH,2022,02-215-418,271.95,20221207,20221207,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022LA0310140005,20221207,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,1,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S120,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S120,AGITADOR VRP0509S120,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,2,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S120,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S120,AGITADOR VRP0509S120,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,3,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S120,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S120,AGITADOR VRP0509S120,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,4,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S100,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S100,AGITADOR VRP0509S100,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,5,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S100,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S100,AGITADOR VRP0509S100,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,6,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S080,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S080,AGITADOR VRP0509S080,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,7,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S080,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S080,AGITADOR VRP0509S080,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,8,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S080,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.84,20.91,2496.89,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S080,AGITADOR VRP0509S080,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,9,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S150,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S150,AGITADOR VRP0509S150,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,10,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S150,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S150,AGITADOR VRP0509S150,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,11,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S150,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,2091.14,384.85,20.91,2496.9,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S150,AGITADOR VRP0509S150,MILTON ROY,2022,2.02206E+11,2091.14,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,12,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S080,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,1913.11,352.09,19.13,2284.33,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S080,AGITADOR VRP0509S080,MILTON ROY,2022,2.02206E+11,1913.11,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
07-12-2022,IMPORTACION A CONSUMO,055-2022-10-01497686,00018888,13,1.79129E+12,DANIELCOM EQUIPMENT SUPPLY S.A.,FRANCE,FRANCE,CHARLES DE GAULLE APT/PARIS,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VRP0509S080,MILTON ROY,NUEVA,3,1,NUMERO DE UNIDADES,0,1913.11,352.09,19.13,2284.33,MILTON ROY,AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA SOCIEDAD UNIPERSONAL,FRANCE,0,01777794-ASTET AGENTES DE ADUANA CIA. LTDA.,ECNGM,CEC2022UX000788,000-03040235,,51.5,AFORO-AFORO AUTOMATICO,CALLE EL TIEMPO N37-173 SECTOR BATAN 000-03040235,20221205,20221205,20221207,20221207,RI4292666,MIXER VRP0509S080,AGITADOR VRP0509S080,MILTON ROY,2022,2.02206E+11,1913.11,20221207,20221207,EXW,FARLETZA S.A.,-,0,CEC2022UX00078800020001,20221208,,0
