fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAIS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCION ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAIS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA DE SALIDA DE ALMACEN,PAÍS DE ORIGEN,DESCRIPCIÓN ARANCELARIA,PAÍS DE EMBARQUE,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
2023-08-15,IMPORTACION A CONSUMO,028-2023-10-01305525,2234.0,68.0,992105623001.0,MEGAPRODUCTOS S.A.,,COLOMBIA,BUENAVENTURA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MEZCLADOR PARA TALADRO,BELLOTA,NUEVA,1101.0,12.0,NUMERO DE UNIDADES,0.0,37.08,0.28,0.04,37.4,BELLOTA COLOMBIA SA,MAERSK DEL ECUADOR C.A.,,0.0,01901098-COKA URQUIZA ANDRES ARTURO,AS SARA,CEC2023MAEU0321,CS/CO/003577,05909025-CONTECON GUAYAQUIL S.A.,5.18,AFORO-AFORO AUTOMATICO,KM 7 &FRAC12; VIA DUALE ENTRANDO POR LA AGRICOLA DEL MONTE GUAYAQUIL - ECUADOR,20230804.0,20230806.0,20230815.0,,CE17378,HERRAMIENTAS AGRICOLAS.,HERRAMIENTAS AGRICOLAS,BELLOTA,2023.0,MXP10SHB40,3.09,20230929.0,20230815.0,FOB,STARCARGO CIA. LTDA,,0.0,CEC2023MAEU032100670001,,COLOMBIA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",COLOMBIA,20230818.0,,0.0
2023-08-15,IMPORTACION A CONSUMO,055-2023-10-01304849,1456.0,1.0,1890100000000.0,IMVAB COMPAÑIA LIMITADA,,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,,5LBS SIFTER-MAQUINA TRITURADORA,SHINGLE MFG,NUEVA,1.0,1.0,NUMERO DE UNIDADES,0.0,9003.19,158.26,49.33,9210.78,SHINGLE MFG,ATLAS AIR INC,,0.0,01901540-DIAZ JURADO CESAR AUGUSTO,N492MC,CEC20235Y020141,EAMIA23083845-3,,68.08,AFORO-AFORO AUTOMATICO,PARQUE INDUSTRIAL AMBATO CALLE 4 Y CALLE E LOTE 26 Y 27A,20230812.0,20230812.0,20230815.0,20230815.0,2514,5LBS SIFTER-MAQUINA TRITURADORA,5LBS SIFTER-MAQUINA TRITURADORA,SHINGLE MFG,0.0,SIN MODELO,9003.19,20230815.0,20230815.0,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0.0,CEC20235Y02014100440003,,UNITED STATES,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",UNITED STATES,20230816.0,,503.19
2023-08-15,IMPORTACION A CONSUMO,028-2023-10-01303430,2004890.0,59.0,993092290001.0,CROMANOVA SCIENTIFIC CROMASCIENTIFIC S.A.,,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MEZCLADOR DE POLVO SECO DE 110 GALONES MEZCLADOR DE GRANULOS,SM,NUEVA,6.0,1.0,NUMERO DE UNIDADES,0.0,2945.56,188.37,29.46,3163.39,AMAZON,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,0.0,01777857-SIATIADUANAS S.A.,H CYGNUS,CEC2023ZIMU5160,MIA/GYE/08123A,05909025-CONTECON GUAYAQUIL S.A.,9.81,AFORO-AFORO FISICO INTRUSIVO,"AV. JUAN TANCA MARENGO KM. 5,5 OLTIZACION SANTA ADRIANA",20230730.0,20230809.0,20230815.0,20230815.0,111-7617589-0827441,INTSUPERMAI MEZCLADOR DE POLVO SECO DE 110 GALONES MEZCLADOR DE GRANULOS,MEZCLADOR DE POLVO SECO DE 110 GALONES MEZCLADOR DE GRANULOS,SM,2023.0,SM,2945.56,20230815.0,20230818.0,FOB,ECU - WORLDWIDE - (ECUADOR) S.A.,,0.0,CEC2023ZIMU516000982401,,UNITED STATES,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",UNITED STATES,20230821.0,,0.0
2023-08-15,IMPORTACION A CONSUMO,028-2023-10-01301682,2000859.0,5.0,992717769001.0,IMPORTADORA ECUASINO S.A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,REDUCTOR CUERPO PLASTICO,S/MARCA,NUEVA,722.0,85.0,NUMERO DE UNIDADES,0.0,7140.0,205.91,10.28,7356.19,"ZHEJIANG YONGHE REFRIGERANT CO.,LTD",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,1.0,01904810-VERA SERRANO JORGE LUIS,WAN HAI 622,CEC2023WHLU5636,031D539058,05907400-INARPI S.A.,1275.66,AFORO-AFORO AUTOMATICO,PARQUE EMPRESARIAL COLON EDIFICIO PACIFICA CENTER PISO 1OF .108,20230708.0,20230813.0,20230815.0,,YH-EC2023052901,PARTES Y PIEZAS,REDUCTOR CUERPO PLASTICO,S/MARCA,0.0,S/MODELO,84.0,20230815.0,20230815.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56360024,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230815.0,,0.0
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01309624,3379.0,5.0,1705270000000.0,ALZAMORA GUERRERO PEDRO ANDRES,,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,WOOD CHIPPER,NANYANG,NUEVA,9.0,1.0,NUMERO DE UNIDADES,0.0,1201.43,0.0,12.75,1214.18,"NANYANG XINDA ELECTRO-MECHANICAL CO., LTD",MAERSK DEL ECUADOR C.A.,,1.0,01903331-OBANDO NARANJO JOSE RICARDO,MAERSK EVORA,CEC2023MAEU0331,228418846,05909025-CONTECON GUAYAQUIL S.A.,210.0,AFORO-AFORO FISICO INTRUSIVO,"KM 4 VIA EL RIPIO BILOVAN, SAN PABLO DE ATENAS, PROVINCIA DE BOLIVAR ECUADOR TEL : +593-999576593 TAX ID :1705269585001 E-MAIL:AALZAMORA@PEDRAL.NET",20230716.0,20230816.0,20230816.0,20230816.0,23XD20711,ASTILLADORA DE MADERA USO AGRICOLA,ASTILLADORA DE MADERA USO AGRICOLA,NANYANG,2023.0,ASTILLADORA DE MADERA WOOD CHIPPER,1201.43,20230816.0,20230828.0,CIF,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023MAEU03310282,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230829.0,,809.29
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01309979,51609.0,2.0,1891780000000.0,GALAIMPORTACIONES CIA.LTDA.,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MEZCLADOR 1400W -800RP MINGCO,INGCO,NUEVA,1280.0,120.0,NUMERO DE UNIDADES,0.0,5342.4,0.0,6.73,5349.13,INGCO TOOLS COLIMITED,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,,1.0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,SEASPAN BREEZE,CEC2023ONEU0026,ONEYSH2HT0951900,05907400-INARPI S.A.,941.69,AFORO-AFORO AUTOMATICO,TUNGURAHUA AMBATO AMBATO AVENIDA LAS AMRICAS 01111 Y CALLE COLOMBIA,20230629.0,20230806.0,20230816.0,20230816.0,YWL-23-1366,MEZCLADOR 1400W -800RP MINGCO,PRODUCTO TERMINADO,INGCO,0.0,UMX214008,44.52,20230816.0,20230816.0,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023ONEU00261101,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230818.0,,0.58
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01310214,810.0,2.0,990036349001.0,LABORATORIOS CHEFAR S.A.,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,DOUBLE CONE MIXING MACHINE,SM,NUEVA,3.0,1.0,NUMERO DE UNIDADES,0.0,4180.0,50.11,0.0,4180.0,YANGZHOU NUOYA MACHINERY CO LTD,COSCO SHIPPING LINES ECUADOR CIA. LTDA.,,0.0,01777877-EXPOCOM CASIERRA S.A.,WAN HAI 622,CEC2023WHLU5636,YSGSF230611809FE,05907400-INARPI S.A.,357.33,AFORO-AFORO FISICO INTRUSIVO,KM 7 5 VIA A DAULE GUAYAQUIL - ECUADOR,20230710.0,20230813.0,20230816.0,20230817.0,20230428E,DOUBLE CONE MIXING MACHINE,DOUBLE CONE MIXING MACHINE,SM,0.0,DOUBLE CONE MIXING MACHINE,4180.0,20230816.0,20230821.0,CIF,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,,0.0,CEC2023WHLU563610660006,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230822.0,,642.17
2023-08-16,IMPORTACION A CONSUMO,019-2023-10-01312542,3391.0,38.0,992382333001.0,LABOMERSA S.A.,,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000.0,,VWR ANALOG VORTEX MIXER,VWR,NUEVA,8.0,1.0,NUMERO DE UNIDADES,0.0,403.41,38.49,4.42,446.32,SIGMA ALDRICH INC,TAMPA CARGO S.A.,,0.0,01903331-OBANDO NARANJO JOSE RICARDO,N336QT,CEC2023QT300309,HAWB1664,,7.17,AFORO-AFORO AUTOMATICO,CIUDADELA BELLAVISTA MANZANA 14 VILLA 26A,20230805.0,20230805.0,20230816.0,20230817.0,8813399074,VOLTAJE 120 V,PRODUCTOS DE USO MEDICO,VWR,2023.0,10153-838,403.41,20230816.0,20230816.0,FCA,ALLTRANSCARGOCORP S.A.,,0.0,CEC2023QT30030900210001,,UNITED STATES,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",UNITED STATES,20230817.0,,493.08
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01306884,1003088.0,1.0,990844208001.0,NATURISA S. A.,,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,N-M,NUEVA,5336.0,184.0,NUMERO DE UNIDADES,0.0,243248.0,290.01,365.87,243613.87,CHA TAIZHOU JINHU MECHANICAL AND,BROOM-ECUADOR S.A.,,4.0,01777779-JIMENEZ QUIROZ BORIS LENIN,WAN HAI 723,CEC2023WHLU5640,NGCN30245500,05907400-INARPI S.A.,70840.0,AFORO-AFORO FISICO INTRUSIVO,JUNIN 200 Y PANAMA,20230714.0,20230817.0,20230816.0,20230816.0,JHJH230524XHK01-1,AERATORS,PRODUCTO,N-M,2023.0,DIVA ECO-D15,1322.0,20230816.0,20230821.0,CIF,ZZ OTROS LIBERADORES DIRECTOS,"0416-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 5 ART. 55 LRTI (NO APLICA PARA LISTA DE BIENES DEL ANEXO 1 D. E. 1232 - R.O. 393-2S, 31-VII-2008) - Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresivid",0.0,CEC2023WHLU56402009,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230822.0,,12800.0
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01308832,4957.0,14.0,1793190000000.0,FAIRUZ EQUIPOS SDLM S.A.S.,,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,BATIDORA,,NUEVA,258.0,20.0,NUMERO DE UNIDADES,0.0,7272.6,275.01,72.72,7620.33,"VIEWCARGO LOGISTICS CO.,LIMITED.",BROOM-ECUADOR S.A.,,1.0,01777793-PACUSTOMS CIA. LTDA.,WAN HAI 723,CEC2023WHLU5640,SZPS30158300,05907400-INARPI S.A.,1163.84,AFORO-AFORO FISICO INTRUSIVO,N23A BAQUEDANO NUMERO:S23-43,20230711.0,20230817.0,20230816.0,20230816.0,VLCO130723,NINGUNA,BATIDORA DE HELADOS MODELO Y-116,,2023.0,BATIDORA DE HELADOS MODELO Y-116,363.63,20230816.0,20230822.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56402080,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230825.0,,0.0
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01308832,4957.0,15.0,1793190000000.0,FAIRUZ EQUIPOS SDLM S.A.S.,,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA PELADORA,,NUEVA,258.0,3.0,NUMERO DE UNIDADES,0.0,2064.54,78.07,20.65,2163.25,"VIEWCARGO LOGISTICS CO.,LIMITED.",BROOM-ECUADOR S.A.,,1.0,01777793-PACUSTOMS CIA. LTDA.,WAN HAI 723,CEC2023WHLU5640,SZPS30158300,05907400-INARPI S.A.,330.39,AFORO-AFORO FISICO INTRUSIVO,N23A BAQUEDANO NUMERO:S23-43,20230711.0,20230817.0,20230816.0,20230816.0,VLCO130723,NINGUNA,MAQUINA PELADORA DE GRANOS MODELO HS400,,2023.0,MAQUINA PELADORA DE GRANOS MODELO HS400,688.18,20230816.0,20230822.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56402080,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230825.0,,0.0
2023-08-16,IMPORTACION A CONSUMO,055-2023-10-01309104,3831.0,93.0,1714440000000.0,HERRERA VASQUEZ FRANKLIN GEOVANNY,,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,,LIMPIADOR ULTRASONIDO,EBAY,NUEVA,19.0,1.0,NUMERO DE UNIDADES,0.0,177.61,3.76,1.78,183.15,LUMA INT AS AGENT FOR COSINGNEE,TAMPA CARGO S.A.,,0.0,01902567-LOPEZ MURRIAGUI OSWALDO EFRAIN,N336QT,CEC2023QT000287,072942261914,,1.85,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / CARCELÉN / N87C 139 Y OE3D,20230815.0,20230815.0,20230816.0,20230817.0,24-10318-92072,NO PRESENTA,AUTOPARTES,EBAY,0.0,2.83813E+11,177.61,20230816.0,20230816.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023QT0002870039,,UNITED STATES,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",UNITED STATES,20230817.0,,0.0
2023-08-16,IMPORTACION A CONSUMO,028-2023-10-01309341,2001160.0,4.0,992513357001.0,RECICLADORA DE PLASTICOS RECIPLASTICOS S.A.,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,LAVADORA TURBO,SIN MARCA,NUEVA,10.0,1.0,NUMERO DE UNIDADES,0.0,18262.0,0.0,182.62,18444.62,ZHEJIANG BOROTECH ENVIRONMENTAL ENGINEERING CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,1.0,01777789-PINTO SALAZAR MARIO SANTIAGO,EM SPETSES,CEC2023ZIMU5156,ZIMUSNH1735461,05909025-CONTECON GUAYAQUIL S.A.,744.44,AFORO-AFORO AUTOMATICO,VIA A DAULE KM 9 PALMERAS SOLAR 6 Y CASUARINAS,20230630.0,20230802.0,20230816.0,20230816.0,CEC2022110004CI,TURBO WASHER,LAVADORA TURBO,SIN MARCA,2023.0,SIN MODELO,18262.0,20230816.0,20230816.0,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023ZIMU51560078,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230818.0,,300.14
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01321426,4259.0,12.0,102134038001.0,SALAS AGUINZACA VICENTE STALIN,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,HOMOGENIZADOR TUBOS,SIN MARCA,NUEVA,438.0,4.0,NUMERO DE UNIDADES,0.0,280.0,0.0,3.01,283.01,HANGZHOU ROLLMED CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,1.0,01900488-ARTEAGA IBARRA TOMAS MANUEL,WAN HAI 622,CEC2023WHLU5636,YMLUC236112090,05907400-INARPI S.A.,16.0,AFORO-AFORO FISICO INTRUSIVO,RUC:0102134038001 TOMAS DE HERES 1-88 Y ANTONIO FARFAN CUENCA-ECUADOR TEL:593 072 832916/,20230709.0,20230813.0,20230817.0,20230821.0,RM6094,HOMOGENIZADOR TUBOS,PRODUCTO FINAL,SIN MARCA,2022.0,SIN MODELO,70.0,20230817.0,20230822.0,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56360071,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230823.0,,34.8
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01321426,4259.0,13.0,102134038001.0,SALAS AGUINZACA VICENTE STALIN,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,HOMOGENIZADOR TUBOS,SIN MARCA,NUEVA,438.0,10.0,NUMERO DE UNIDADES,0.0,365.0,0.0,3.92,368.92,HANGZHOU ROLLMED CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,1.0,01900488-ARTEAGA IBARRA TOMAS MANUEL,WAN HAI 622,CEC2023WHLU5636,YMLUC236112090,05907400-INARPI S.A.,35.0,AFORO-AFORO FISICO INTRUSIVO,RUC:0102134038001 TOMAS DE HERES 1-88 Y ANTONIO FARFAN CUENCA-ECUADOR TEL:593 072 832916/,20230709.0,20230813.0,20230817.0,20230821.0,RM6094,HOMOGENIZADOR TUBOS,PRODUCTO FINAL,SIN MARCA,2022.0,SIN MODELO,36.5,20230817.0,20230822.0,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56360071,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230823.0,,34.8
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01321426,4259.0,14.0,102134038001.0,SALAS AGUINZACA VICENTE STALIN,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,HOMOGENIZADOR TUBOS,SIN MARCA,NUEVA,438.0,20.0,NUMERO DE UNIDADES,0.0,1800.0,0.0,19.34,1819.34,HANGZHOU ROLLMED CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,1.0,01900488-ARTEAGA IBARRA TOMAS MANUEL,WAN HAI 622,CEC2023WHLU5636,YMLUC236112090,05907400-INARPI S.A.,50.0,AFORO-AFORO FISICO INTRUSIVO,RUC:0102134038001 TOMAS DE HERES 1-88 Y ANTONIO FARFAN CUENCA-ECUADOR TEL:593 072 832916/,20230709.0,20230813.0,20230817.0,20230821.0,RM6094,HOMOGENIZADOR TUBOS,PRODUCTO FINAL,SIN MARCA,2022.0,SIN MODELO,90.0,20230817.0,20230822.0,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56360071,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230823.0,,34.8
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01321426,4259.0,25.0,102134038001.0,SALAS AGUINZACA VICENTE STALIN,,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AGITADRO DE TUBOS,SIN MARCA,NUEVA,438.0,1.0,NUMERO DE UNIDADES,0.0,75.0,0.0,0.81,75.81,HANGZHOU ROLLMED CO LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,,1.0,01900488-ARTEAGA IBARRA TOMAS MANUEL,WAN HAI 622,CEC2023WHLU5636,YMLUC236112090,05907400-INARPI S.A.,1.0,AFORO-AFORO FISICO INTRUSIVO,RUC:0102134038001 TOMAS DE HERES 1-88 Y ANTONIO FARFAN CUENCA-ECUADOR TEL:593 072 832916/,20230709.0,20230813.0,20230817.0,20230821.0,RM6094,AGITADRO DE TUBOS,PRODUCTO FINAL,SIN MARCA,2022.0,SIN MODELO,75.0,20230817.0,20230822.0,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0.0,CEC2023WHLU56360071,,CHINA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CHINA,20230823.0,,34.8
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01318889,51863.0,21.0,992475730001.0,INDUSTRIAL LATINA S.A. LAINDUSA,,INDIA,MUNDRA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA DOSIFICADORA,FLUID MANAGEMENT,NUEVA,28.0,1.0,NUMERO DE UNIDADES,0.0,3190.0,0.0,31.9,3221.9,IDEX INDIA PVT LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,,1.0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,MSC ANTONELLA,CEC2023MSCU0337,DELSE116154,05909025-CONTECON GUAYAQUIL S.A.,90.41,AFORO-AFORO AUTOMATICO,ECUADOR,20230606.0,20230816.0,20230817.0,20230818.0,808246,TOPLVL GX300 110V,PRODUCTO TERMINADO,FLUID MANAGEMENT,0.0,GX300,3190.0,20230817.0,20230817.0,CPT,UNIVERSALCARGO S.A.,,0.0,CEC2023MSCU033700380001,,INDIA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",INDIA,20230822.0,,150.28
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01318889,51863.0,22.0,992475730001.0,INDUSTRIAL LATINA S.A. LAINDUSA,,INDIA,MUNDRA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA DOSIFICADORA,FLUID MANAGEMENT,NUEVA,28.0,1.0,NUMERO DE UNIDADES,0.0,3190.0,0.0,31.9,3221.9,IDEX INDIA PVT LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,,1.0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,MSC ANTONELLA,CEC2023MSCU0337,DELSE116154,05909025-CONTECON GUAYAQUIL S.A.,90.41,AFORO-AFORO AUTOMATICO,ECUADOR,20230606.0,20230816.0,20230817.0,20230818.0,808246,TOPLVL GX300 110V,PRODUCTO TERMINADO,FLUID MANAGEMENT,0.0,GX300,3190.0,20230817.0,20230817.0,CPT,UNIVERSALCARGO S.A.,,0.0,CEC2023MSCU033700380001,,INDIA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",INDIA,20230822.0,,150.28
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01318889,51863.0,23.0,992475730001.0,INDUSTRIAL LATINA S.A. LAINDUSA,,INDIA,MUNDRA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA DOSIFICADORA,FLUID MANAGEMENT,NUEVA,28.0,1.0,NUMERO DE UNIDADES,0.0,3190.0,0.0,31.9,3221.9,IDEX INDIA PVT LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,,1.0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,MSC ANTONELLA,CEC2023MSCU0337,DELSE116154,05909025-CONTECON GUAYAQUIL S.A.,90.41,AFORO-AFORO AUTOMATICO,ECUADOR,20230606.0,20230816.0,20230817.0,20230818.0,808246,TOPLVL GX300 110V,PRODUCTO TERMINADO,FLUID MANAGEMENT,0.0,GX300,3190.0,20230817.0,20230817.0,CPT,UNIVERSALCARGO S.A.,,0.0,CEC2023MSCU033700380001,,INDIA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",INDIA,20230822.0,,150.28
2023-08-17,IMPORTACION A CONSUMO,028-2023-10-01318889,51863.0,24.0,992475730001.0,INDUSTRIAL LATINA S.A. LAINDUSA,,INDIA,MUNDRA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA DOSIFICADORA,FLUID MANAGEMENT,NUEVA,28.0,1.0,NUMERO DE UNIDADES,0.0,3190.0,0.0,31.9,3221.9,IDEX INDIA PVT LTD,MEDITERRANEAN SHIPPING COMPANY DEL ECUADOR COMPANIA ANONIMA EMESSEA,,1.0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,MSC ANTONELLA,CEC2023MSCU0337,DELSE116154,05909025-CONTECON GUAYAQUIL S.A.,90.42,AFORO-AFORO AUTOMATICO,ECUADOR,20230606.0,20230816.0,20230817.0,20230818.0,808246,TOPLVL GX300 110V,PRODUCTO TERMINADO,FLUID MANAGEMENT,0.0,GX300,3190.0,20230817.0,20230817.0,CPT,UNIVERSALCARGO S.A.,,0.0,CEC2023MSCU033700380001,,INDIA,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",INDIA,20230822.0,,150.28
